EFO URI,STUDY ACCESSION,PUBMEDID,ASSOCIATION COUNT,DISEASE/TRAIT
http://www.ebi.ac.uk/efo/efo_0009392,GCST006632,29130521,9,Decline in glucose metabolism in posterior cingulate cortex
http://www.ebi.ac.uk/efo/efo_0007738,GCST006632,29130521,9,Decline in glucose metabolism in posterior cingulate cortex
http://www.ebi.ac.uk/efo/efo_0004462,GCST005080,29127183,9,PR interval
http://purl.obolibrary.org/obo/hp_0000175,GCST005079,29124805,0,Orofacial clefts (cleft lip vs. cleft lip and palate)
http://www.orpha.net/ordo/orphanet_139039,GCST005079,29124805,0,Orofacial clefts (cleft lip vs. cleft lip and palate)
http://www.ebi.ac.uk/efo/efo_0003959,GCST005079,29124805,0,Orofacial clefts (cleft lip vs. cleft lip and palate)
http://www.ebi.ac.uk/efo/efo_1001504,GCST005057,29123153,7,Small vessel stroke
http://www.ebi.ac.uk/efo/efo_0004518,GCST007919,29124443,21,Creatinine levels
http://www.ebi.ac.uk/efo/efo_0005208,GCST007917,29124443,20,Estimated glomerular filtration rate
http://www.ebi.ac.uk/efo/efo_0004761,GCST007918,29124443,28,Serum uric acid levels
http://www.ebi.ac.uk/efo/efo_0009104,GCST007916,29124443,23,Hyperuricemia
http://www.ebi.ac.uk/efo/efo_0003884,GCST007920,29124443,16,Chronic kidney disease
http://www.ebi.ac.uk/efo/efo_0000692,GCST005082,29121268,8,Bipolar disorder lithium response (categorical) or schizophrenia
http://www.ebi.ac.uk/efo/efo_0000289,GCST005082,29121268,8,Bipolar disorder lithium response (categorical) or schizophrenia
http://purl.obolibrary.org/obo/go_0010226,GCST005082,29121268,8,Bipolar disorder lithium response (categorical) or schizophrenia
http://www.ebi.ac.uk/efo/efo_0000692,GCST005081,29121268,8,Bipolar disorder lithium response (continuous) or schizophrenia
http://www.ebi.ac.uk/efo/efo_0000289,GCST005081,29121268,8,Bipolar disorder lithium response (continuous) or schizophrenia
http://purl.obolibrary.org/obo/go_0010226,GCST005081,29121268,8,Bipolar disorder lithium response (continuous) or schizophrenia
http://www.ebi.ac.uk/efo/efo_1001930,GCST005048,29118346,2,Idiopathic osteonecrosis of the femoral head
http://www.ebi.ac.uk/efo/efo_0008457,GCST005128,29112194,7,Cannabis dependence symptom count
http://www.ebi.ac.uk/efo/efo_0007191,GCST005133,29112194,1,Cannabis dependence
http://www.ebi.ac.uk/efo/efo_0004270,GCST005107,29209388,0,Restless legs syndrome
http://www.ebi.ac.uk/efo/efo_0007536,GCST005044,29097723,1,Primary vesicoureteric reflux
http://www.ebi.ac.uk/efo/efo_0007536,GCST005045,29097723,0,Primary vesicoureteric reflux
http://www.ebi.ac.uk/efo/efo_0004325,GCST005039,29097388,2,Uncontrolled blood pressure in combination therapy (beta blocker and thiazide diuretic)
http://www.ebi.ac.uk/efo/efo_0007981,GCST005039,29097388,2,Uncontrolled blood pressure in combination therapy (beta blocker and thiazide diuretic)
http://www.ebi.ac.uk/efo/efo_0007766,GCST005039,29097388,2,Uncontrolled blood pressure in combination therapy (beta blocker and thiazide diuretic)
http://www.ebi.ac.uk/efo/efo_0007765,GCST005669,29246731,1,Delta-6 desaturase activity response to n3-polyunsaturated fat supplement
http://www.ebi.ac.uk/efo/efo_0009131,GCST005669,29246731,1,Delta-6 desaturase activity response to n3-polyunsaturated fat supplement
http://www.ebi.ac.uk/efo/efo_0007764,GCST005668,29246731,6,Delta-5 desaturase activity response to n3-polyunsaturated fat supplement
http://www.ebi.ac.uk/efo/efo_0009131,GCST005668,29246731,6,Delta-5 desaturase activity response to n3-polyunsaturated fat supplement
http://www.ebi.ac.uk/efo/efo_0003949,GCST005093,29109912,9,Iris color (a* coordinate)
http://www.ebi.ac.uk/efo/efo_0003949,GCST005094,29109912,14,Iris color (L* coordinate)
http://www.ebi.ac.uk/efo/efo_0006336,GCST005041,29097388,3,Diastolic blood pressure in combination therapy (beta blocker and thiazide diuretic)
http://www.ebi.ac.uk/efo/efo_0007981,GCST005041,29097388,3,Diastolic blood pressure in combination therapy (beta blocker and thiazide diuretic)
http://www.ebi.ac.uk/efo/efo_0007766,GCST005041,29097388,3,Diastolic blood pressure in combination therapy (beta blocker and thiazide diuretic)
http://www.ebi.ac.uk/efo/efo_0006335,GCST005040,29097388,1,Systolic blood pressure in combination therapy (beta blocker and thiazide diuretic)
http://www.ebi.ac.uk/efo/efo_0007981,GCST005040,29097388,1,Systolic blood pressure in combination therapy (beta blocker and thiazide diuretic)
http://www.ebi.ac.uk/efo/efo_0007766,GCST005040,29097388,1,Systolic blood pressure in combination therapy (beta blocker and thiazide diuretic)
http://www.ebi.ac.uk/efo/efo_0007009,GCST005084,29109912,0,Skin pigmentation
http://www.ebi.ac.uk/efo/efo_0008463,GCST005163,29093273,2,Glucagon levels in response to oral glucose tolerance test (120 minutes)
http://www.ebi.ac.uk/efo/efo_0004307,GCST005163,29093273,2,Glucagon levels in response to oral glucose tolerance test (120 minutes)
http://www.ebi.ac.uk/efo/efo_0008464,GCST005166,29093273,12,GIP levels in response to oral glucose tolerance test (120 minutes)
http://www.ebi.ac.uk/efo/efo_0004307,GCST005166,29093273,12,GIP levels in response to oral glucose tolerance test (120 minutes)
http://www.ebi.ac.uk/efo/efo_0008465,GCST005165,29093273,1,GLP-1 levels in response to oral glucose tolerance test (120 minutes)
http://www.ebi.ac.uk/efo/efo_0004307,GCST005165,29093273,1,GLP-1 levels in response to oral glucose tolerance test (120 minutes)
http://www.ebi.ac.uk/efo/efo_0004467,GCST005161,29093273,1,Insulin levels in response to oral glucose tolerance test (120 minutes)
http://www.ebi.ac.uk/efo/efo_0004307,GCST005161,29093273,1,Insulin levels in response to oral glucose tolerance test (120 minutes)
http://www.ebi.ac.uk/efo/efo_0004467,GCST005160,29093273,3,Insulin levels in response to oral glucose tolerance test (30 minutes)
http://www.ebi.ac.uk/efo/efo_0004307,GCST005160,29093273,3,Insulin levels in response to oral glucose tolerance test (30 minutes)
http://www.ebi.ac.uk/efo/efo_0008465,GCST005164,29093273,4,GLP-1 levels in response to oral glucose tolerance test (fasting)
http://www.ebi.ac.uk/efo/efo_0004307,GCST005164,29093273,4,GLP-1 levels in response to oral glucose tolerance test (fasting)
http://www.ebi.ac.uk/efo/efo_0008464,GCST005167,29093273,2,GIP levels in response to oral glucose tolerance test (fasting)
http://www.ebi.ac.uk/efo/efo_0004307,GCST005167,29093273,2,GIP levels in response to oral glucose tolerance test (fasting)
http://www.ebi.ac.uk/efo/efo_0008463,GCST005162,29093273,4,Glucagon levels in response to oral glucose tolerance test (fasting)
http://www.ebi.ac.uk/efo/efo_0004307,GCST005162,29093273,4,Glucagon levels in response to oral glucose tolerance test (fasting)
http://www.ebi.ac.uk/efo/efo_0003949,GCST005095,29109912,6,Iris heterochromicity
http://www.ebi.ac.uk/efo/efo_0003949,GCST005096,29109912,7,Iris color (b* coordinate)
http://www.ebi.ac.uk/efo/efo_0004467,GCST005159,29093273,1,Insulin levels in response to oral glucose tolerance test (fasting)
http://www.ebi.ac.uk/efo/efo_0004307,GCST005159,29093273,1,Insulin levels in response to oral glucose tolerance test (fasting)
http://www.ebi.ac.uk/efo/efo_0000660,GCST005043,29104669,0,Polycystic ovary syndrome
http://www.ebi.ac.uk/efo/efo_0008447,GCST005053,29066854,0,Neutrophil-to-lymphocyte ratio
http://www.ebi.ac.uk/efo/efo_0004309,GCST005054,29066854,5,Platelet count
http://www.ebi.ac.uk/efo/efo_0004587,GCST005055,29066854,0,Lymphocyte counts
http://www.ebi.ac.uk/efo/efo_0004833,GCST005056,29066854,1,Neutrophil count
http://www.ebi.ac.uk/efo/efo_0008446,GCST005052,29066854,0,Platelet-to-lymphocyte ratio
http://www.ebi.ac.uk/efo/efo_0004713,GCST005130,29095316,0,Lung function (FEV1/FVC)
http://www.ebi.ac.uk/efo/efo_0004312,GCST005131,29095316,2,Lung function (forced vital capacity)
http://www.ebi.ac.uk/efo/efo_0004313,GCST005129,29095316,0,Lung function (forced expiratory flow during mid-portion (25% and 75%) of forced vital capacity)
http://www.ebi.ac.uk/efo/efo_0004270,GCST005042,29029846,20,Restless legs syndrome
http://www.ebi.ac.uk/efo/efo_0004845,GCST005125,29093028,1,Serum magnesium levels
http://www.ebi.ac.uk/efo/efo_0008450,GCST005126,29093028,0,Fractional excretion of magnesium
http://www.ebi.ac.uk/efo/efo_0000305,GCST005111,29059430,5,Breast cancer in childhood cancer survivors
http://www.ebi.ac.uk/efo/efo_1000654,GCST005111,29059430,5,Breast cancer in childhood cancer survivors
http://purl.obolibrary.org/obo/go_0009314,GCST005112,29059430,3,Breast cancer in childhood cancer survivors treated with more than 10 gray radiotherapy
http://www.ebi.ac.uk/efo/efo_0000305,GCST005112,29059430,3,Breast cancer in childhood cancer survivors treated with more than 10 gray radiotherapy
http://www.ebi.ac.uk/efo/efo_1000654,GCST005112,29059430,3,Breast cancer in childhood cancer survivors treated with more than 10 gray radiotherapy
http://www.ebi.ac.uk/efo/efo_0000305,GCST005110,29059430,3,Breast cancer in childhood cancer survivors treated with less than 10 gray radiotherapy
http://www.ebi.ac.uk/efo/efo_1000654,GCST005110,29059430,3,Breast cancer in childhood cancer survivors treated with less than 10 gray radiotherapy
http://www.ebi.ac.uk/efo/efo_0004314,GCST005132,29095316,2,Lung function (forced expiratory volume in 1 second)
http://www.ebi.ac.uk/efo/efo_0008449,GCST005124,29093028,2,Urinary magnesium-to-creatinine ratio
http://www.ebi.ac.uk/efo/efo_0008431,GCST005127,29095316,3,Lung function (maximal voluntary ventilation)
http://www.ebi.ac.uk/efo/efo_0003892,GCST005127,29095316,3,Lung function (maximal voluntary ventilation)
http://www.ebi.ac.uk/efo/efo_0008483,GCST005236,29082582,5,Problematic alcohol use in trauma-exposed individuals
http://www.ebi.ac.uk/efo/efo_0007835,GCST005236,29082582,5,Problematic alcohol use in trauma-exposed individuals
http://www.ebi.ac.uk/efo/efo_0004614,GCST005513,29084231,12,Apolipoprotein A1 levels
http://www.ebi.ac.uk/efo/efo_0008596,GCST005512,29084231,1,Triglyceride levels in chylomicrons and largest VLDL
http://www.ebi.ac.uk/efo/efo_0004530,GCST005512,29084231,1,Triglyceride levels in chylomicrons and largest VLDL
http://www.ebi.ac.uk/efo/efo_0008317,GCST005512,29084231,1,Triglyceride levels in chylomicrons and largest VLDL
http://www.ebi.ac.uk/efo/efo_0008596,GCST005511,29084231,3,Phospholipid levels in chylomicrons and largest VLDL
http://www.ebi.ac.uk/efo/efo_0008317,GCST005511,29084231,3,Phospholipid levels in chylomicrons and largest VLDL
http://www.ebi.ac.uk/efo/efo_0004639,GCST005511,29084231,3,Phospholipid levels in chylomicrons and largest VLDL
http://www.ebi.ac.uk/efo/efo_0008596,GCST005510,29084231,2,Chylomicron and largest VLDL particle concentration
http://www.ebi.ac.uk/efo/efo_0008317,GCST005510,29084231,2,Chylomicron and largest VLDL particle concentration
http://www.ebi.ac.uk/efo/efo_0004530,GCST005509,29084231,3,Triglyceride levels in small HDL
http://www.ebi.ac.uk/efo/efo_0004612,GCST005509,29084231,3,Triglyceride levels in small HDL
http://www.ebi.ac.uk/efo/efo_0004612,GCST005508,29084231,2,Small HDL particle concentration
http://www.ebi.ac.uk/efo/efo_0004612,GCST005507,29084231,6,Free cholesterol levels in medium HDL
http://www.ebi.ac.uk/efo/efo_0008589,GCST005506,29084231,5,Cholesterol ester levels in medium HDL
http://www.ebi.ac.uk/efo/efo_0004612,GCST005506,29084231,5,Cholesterol ester levels in medium HDL
http://www.ebi.ac.uk/efo/efo_0004612,GCST005505,29084231,5,Total cholesterol levels in medium HDL
http://www.ebi.ac.uk/efo/efo_0004639,GCST005504,29084231,17,Phospholipid levels in medium HDL
http://www.ebi.ac.uk/efo/efo_0004612,GCST005504,29084231,17,Phospholipid levels in medium HDL
http://www.ebi.ac.uk/efo/efo_0004612,GCST005503,29084231,11,Medium HDL particle concentration
http://www.ebi.ac.uk/efo/efo_0008591,GCST005502,29084231,5,Free cholesterol levels in large HDL
http://www.ebi.ac.uk/efo/efo_0004612,GCST005502,29084231,5,Free cholesterol levels in large HDL
http://www.ebi.ac.uk/efo/efo_0008589,GCST005501,29084231,3,Cholesterol ester levels in very large HDL
http://www.ebi.ac.uk/efo/efo_0004612,GCST005501,29084231,3,Cholesterol ester levels in very large HDL
http://www.ebi.ac.uk/efo/efo_0004612,GCST005500,29084231,3,Total cholesterol levels in large HDL
http://www.ebi.ac.uk/efo/efo_0004639,GCST005499,29084231,19,Phospholipid levels in large HDL
http://www.ebi.ac.uk/efo/efo_0004612,GCST005499,29084231,19,Phospholipid levels in large HDL
http://www.ebi.ac.uk/efo/efo_0004612,GCST005497,29084231,15,Large HDL particle concentration
http://www.ebi.ac.uk/efo/efo_0004530,GCST005498,29084231,19,Triglyceride levels in very large HDL
http://www.ebi.ac.uk/efo/efo_0004612,GCST005498,29084231,19,Triglyceride levels in very large HDL
http://www.ebi.ac.uk/efo/efo_0008591,GCST005496,29084231,2,Free cholesterol levels in very large HDL
http://www.ebi.ac.uk/efo/efo_0004612,GCST005496,29084231,2,Free cholesterol levels in very large HDL
http://www.ebi.ac.uk/efo/efo_0008589,GCST005495,29084231,0,Cholesterol ester levels in very large HDL
http://www.ebi.ac.uk/efo/efo_0004612,GCST005495,29084231,0,Cholesterol ester levels in very large HDL
http://www.ebi.ac.uk/efo/efo_0004612,GCST005494,29084231,0,Total cholesterol levels in very large HDL
http://www.ebi.ac.uk/efo/efo_0004639,GCST005493,29084231,0,Phospholipid levels in very large HDL
http://www.ebi.ac.uk/efo/efo_0004612,GCST005493,29084231,0,Phospholipid levels in very large HDL
http://www.ebi.ac.uk/efo/efo_0004612,GCST005492,29084231,2,Very large HDL particle concentration
http://www.ebi.ac.uk/efo/efo_0004611,GCST005491,29084231,22,Total cholesterol levels in small LDL
http://www.ebi.ac.uk/efo/efo_0004611,GCST005490,29084231,26,Small LDL particle concentration
http://www.ebi.ac.uk/efo/efo_0008589,GCST005489,29084231,9,Cholesterol ester levels in medium LDL
http://www.ebi.ac.uk/efo/efo_0004611,GCST005489,29084231,9,Cholesterol ester levels in medium LDL
http://www.ebi.ac.uk/efo/efo_0004611,GCST005488,29084231,8,Total cholesterol levels in medium LDL
http://www.ebi.ac.uk/efo/efo_0004611,GCST005487,29084231,1,Phospholipid levels in medium LDL
http://www.ebi.ac.uk/efo/efo_0004639,GCST005487,29084231,1,Phospholipid levels in medium LDL
http://www.ebi.ac.uk/efo/efo_0004611,GCST005486,29084231,8,Medium LDL particle concentration
http://www.ebi.ac.uk/efo/efo_0008591,GCST005485,29084231,12,Free cholesterol levels in large LDL
http://www.ebi.ac.uk/efo/efo_0004611,GCST005485,29084231,12,Free cholesterol levels in large LDL
http://www.ebi.ac.uk/efo/efo_0008589,GCST005484,29084231,6,Cholesterol ester levels in large LDL
http://www.ebi.ac.uk/efo/efo_0004611,GCST005484,29084231,6,Cholesterol ester levels in large LDL
http://www.ebi.ac.uk/efo/efo_0004611,GCST005483,29084231,8,Total cholesterol levels in large LDL
http://www.ebi.ac.uk/efo/efo_0004611,GCST005482,29084231,0,Phospholipid levels in large LDL
http://www.ebi.ac.uk/efo/efo_0004639,GCST005482,29084231,0,Phospholipid levels in large LDL
http://www.ebi.ac.uk/efo/efo_0004611,GCST005481,29084231,7,Large LDL particle concentration
http://www.ebi.ac.uk/efo/efo_0004530,GCST005480,29084231,10,Triglyceride levels in IDL
http://www.ebi.ac.uk/efo/efo_0008595,GCST005480,29084231,10,Triglyceride levels in IDL
http://www.ebi.ac.uk/efo/efo_0008591,GCST005479,29084231,9,Free cholesterol levels in IDL
http://www.ebi.ac.uk/efo/efo_0008595,GCST005479,29084231,9,Free cholesterol levels in IDL
http://www.ebi.ac.uk/efo/efo_0008595,GCST005478,29084231,8,IDL particle concentration
http://www.ebi.ac.uk/efo/efo_0004639,GCST005477,29084231,0,Phospholipid levels in IDL
http://www.ebi.ac.uk/efo/efo_0008595,GCST005477,29084231,0,Phospholipid levels in IDL
http://www.ebi.ac.uk/efo/efo_0008595,GCST005476,29084231,1,IDL particle concentration
http://www.ebi.ac.uk/efo/efo_0004530,GCST005475,29084231,11,Triglyceride levels in very small VLDL
http://www.ebi.ac.uk/efo/efo_0008317,GCST005475,29084231,11,Triglyceride levels in very small VLDL
http://www.ebi.ac.uk/efo/efo_0008317,GCST005474,29084231,3,Phospholipid levels in very small VLDL
http://www.ebi.ac.uk/efo/efo_0004639,GCST005474,29084231,3,Phospholipid levels in very small VLDL
http://www.ebi.ac.uk/efo/efo_0008317,GCST005473,29084231,4,Very small VLDL particle concentration
http://www.ebi.ac.uk/efo/efo_0004530,GCST005472,29084231,30,Triglyceride levels in small VLDL
http://www.ebi.ac.uk/efo/efo_0008317,GCST005472,29084231,30,Triglyceride levels in small VLDL
http://www.ebi.ac.uk/efo/efo_0008591,GCST005471,29084231,1,Free cholesterol levels in small VLDL
http://www.ebi.ac.uk/efo/efo_0008317,GCST005471,29084231,1,Free cholesterol levels in small VLDL
http://www.ebi.ac.uk/efo/efo_0008317,GCST005470,29084231,1,Total cholesterol levels in small VLDL
http://www.ebi.ac.uk/efo/efo_0008317,GCST005469,29084231,24,Phospholipid levels in small VLDL
http://www.ebi.ac.uk/efo/efo_0004639,GCST005469,29084231,24,Phospholipid levels in small VLDL
http://www.ebi.ac.uk/efo/efo_0008317,GCST005468,29084231,25,Small VLDL particle concentration
http://www.ebi.ac.uk/efo/efo_0004530,GCST005467,29084231,26,Triglyceride levels in medium VLDL
http://www.ebi.ac.uk/efo/efo_0008317,GCST005467,29084231,26,Triglyceride levels in medium VLDL
http://www.ebi.ac.uk/efo/efo_0008591,GCST005466,29084231,22,Free cholesterol levels in medium VLDL
http://www.ebi.ac.uk/efo/efo_0008317,GCST005466,29084231,22,Free cholesterol levels in medium VLDL
http://www.ebi.ac.uk/efo/efo_0008317,GCST005465,29084231,2,Cholesterol ester levels in medium VLDL
http://www.ebi.ac.uk/efo/efo_0008589,GCST005465,29084231,2,Cholesterol ester levels in medium VLDL
http://www.ebi.ac.uk/efo/efo_0008317,GCST005464,29084231,19,Total cholesterol levels in medium VLDL
http://www.ebi.ac.uk/efo/efo_0008317,GCST005463,29084231,24,Phospholipid levels in medium VLDL
http://www.ebi.ac.uk/efo/efo_0004639,GCST005463,29084231,24,Phospholipid levels in medium VLDL
http://www.ebi.ac.uk/efo/efo_0008317,GCST005462,29084231,24,Medium VLDL particle concentration
http://www.ebi.ac.uk/efo/efo_0008317,GCST005461,29084231,0,Cholesterol ester levels in large VLDL
http://www.ebi.ac.uk/efo/efo_0008589,GCST005461,29084231,0,Cholesterol ester levels in large VLDL
http://www.ebi.ac.uk/efo/efo_0004530,GCST005460,29084231,20,Triglyceride levels in large VLDL
http://www.ebi.ac.uk/efo/efo_0008317,GCST005460,29084231,20,Triglyceride levels in large VLDL
http://www.ebi.ac.uk/efo/efo_0008591,GCST005459,29084231,0,Free cholesterol levels in large VLDL
http://www.ebi.ac.uk/efo/efo_0008317,GCST005459,29084231,0,Free cholesterol levels in large VLDL
http://www.ebi.ac.uk/efo/efo_0008317,GCST005458,29084231,0,Total cholesterol levels in large VLDL
http://www.ebi.ac.uk/efo/efo_0008317,GCST005454,29084231,18,Phospholipid levels in large VLDL
http://www.ebi.ac.uk/efo/efo_0004639,GCST005454,29084231,18,Phospholipid levels in large VLDL
http://www.ebi.ac.uk/efo/efo_0008317,GCST005453,29084231,21,Very large VLDL particle concentration
http://www.ebi.ac.uk/efo/efo_0004530,GCST005452,29084231,4,Triglyceride levels in very large VLDL
http://www.ebi.ac.uk/efo/efo_0008317,GCST005452,29084231,4,Triglyceride levels in very large VLDL
http://www.ebi.ac.uk/efo/efo_0008317,GCST005451,29084231,2,Phospholipid levels in very large VLDL
http://www.ebi.ac.uk/efo/efo_0004639,GCST005451,29084231,2,Phospholipid levels in very large VLDL
http://www.ebi.ac.uk/efo/efo_0008317,GCST005450,29084231,4,Very large VLDL particle concentration
http://www.ebi.ac.uk/efo/efo_0008594,GCST005457,29084231,1,Mean diameter of VLDL particles
http://www.ebi.ac.uk/efo/efo_0008593,GCST005456,29084231,12,Mean diameter of LDL particles
http://www.ebi.ac.uk/efo/efo_0008592,GCST005455,29084231,17,Mean diameter of HDL particles
http://www.ebi.ac.uk/efo/efo_0004530,GCST005449,29084231,54,Total triglycerides levels
http://www.ebi.ac.uk/efo/efo_0004574,GCST005448,29084231,58,Serum total cholesterol levels
http://www.ebi.ac.uk/efo/efo_0004611,GCST005447,29084231,53,Total cholesterol levels in LDL
http://www.ebi.ac.uk/efo/efo_0004612,GCST005446,29084231,37,Total cholesterol levels in HDL
http://www.ebi.ac.uk/efo/efo_0008591,GCST005445,29084231,7,Free cholesterol levels
http://www.ebi.ac.uk/efo/efo_0008589,GCST005444,29084231,7,Esterified cholesterol levels
http://www.ebi.ac.uk/efo/efo_0004614,GCST005443,29084231,4,Ratio of apolipoprotein A1 to apolipoprotein B
http://www.ebi.ac.uk/efo/efo_0004615,GCST005443,29084231,4,Ratio of apolipoprotein A1 to apolipoprotein B
http://www.ebi.ac.uk/efo/efo_0004615,GCST005442,29084231,5,Apolipoprotein B levels
http://www.ebi.ac.uk/efo/efo_0003785,GCST005038,29083406,136,"Allergic disease (asthma, hay fever or eczema)"
http://www.ebi.ac.uk/efo/efo_0007817,GCST005051,29077507,31,Obstructive sleep apnea trait (apnea hypopnea index)
http://www.ebi.ac.uk/efo/efo_0008455,GCST005050,29077507,7,Obstructive sleep apnea during REM sleep (apnea hypopnea index)
http://www.ebi.ac.uk/efo/efo_0008456,GCST005049,29077507,0,Obstructive sleep apnea during non-REM sleep (apnea hypopnea index)
http://www.ebi.ac.uk/efo/efo_0000249,GCST006121,29107063,1,Alzheimer's disease
http://www.ebi.ac.uk/efo/efo_0000249,GCST006120,29107063,1,Alzheimer's disease (age of onset)
http://www.ebi.ac.uk/efo/efo_0004847,GCST006120,29107063,1,Alzheimer's disease (age of onset)
http://www.ebi.ac.uk/efo/efo_0008459,GCST005115,29229094,2,Response to mepolizumab in severe asthma
http://www.ebi.ac.uk/efo/efo_0000270,GCST005115,29229094,2,Response to mepolizumab in severe asthma
http://www.ebi.ac.uk/efo/efo_0003761,GCST005022,29071344,47,Major depression and alcohol dependence
http://www.ebi.ac.uk/efo/efo_0003829,GCST005022,29071344,47,Major depression and alcohol dependence
http://www.ebi.ac.uk/efo/efo_0000685,GCST004998,29065906,2,Severe progression in rheumatoid arthritis
http://www.ebi.ac.uk/efo/efo_0008336,GCST004998,29065906,2,Severe progression in rheumatoid arthritis
http://www.ebi.ac.uk/efo/efo_0000692,GCST005028,29064472,11,Pursuit maintenance gain in psychotic disorders
http://www.ebi.ac.uk/efo/efo_0008433,GCST005028,29064472,11,Pursuit maintenance gain in psychotic disorders
http://www.ebi.ac.uk/efo/efo_0000289,GCST005028,29064472,11,Pursuit maintenance gain in psychotic disorders
http://www.ebi.ac.uk/efo/efo_0005411,GCST005028,29064472,11,Pursuit maintenance gain in psychotic disorders
http://www.ebi.ac.uk/efo/efo_0006874,GCST005027,29064472,3,Anti-saccade error rate in psychotic disorders
http://www.ebi.ac.uk/efo/efo_0000692,GCST005027,29064472,3,Anti-saccade error rate in psychotic disorders
http://www.ebi.ac.uk/efo/efo_0000289,GCST005027,29064472,3,Anti-saccade error rate in psychotic disorders
http://www.ebi.ac.uk/efo/efo_0005411,GCST005027,29064472,3,Anti-saccade error rate in psychotic disorders
http://www.ebi.ac.uk/efo/efo_0000692,GCST005026,29064472,22,Initial pursuit acceleration in psychotic disorders
http://www.ebi.ac.uk/efo/efo_0008434,GCST005026,29064472,22,Initial pursuit acceleration in psychotic disorders
http://www.ebi.ac.uk/efo/efo_0000289,GCST005026,29064472,22,Initial pursuit acceleration in psychotic disorders
http://www.ebi.ac.uk/efo/efo_0005411,GCST005026,29064472,22,Initial pursuit acceleration in psychotic disorders
http://www.ebi.ac.uk/efo/efo_0008438,GCST005035,29065852,0,Fasting growth hormone levels
http://www.ebi.ac.uk/efo/efo_0006874,GCST005025,29064472,41,Anti-saccade response
http://www.ebi.ac.uk/efo/efo_0008433,GCST005024,29064472,111,Pursuit maintenance gain
http://www.ebi.ac.uk/efo/efo_0008434,GCST005023,29064472,56,Initial pursuit acceleration
http://www.ebi.ac.uk/efo/efo_0000305,GCST004988,29059683,803,Breast cancer
http://www.ebi.ac.uk/efo/efo_0000692,GCST004987,29064910,34,Antipsychotic drug-induced QTc interval change in schizophrenia
http://www.ebi.ac.uk/efo/efo_0008003,GCST004987,29064910,34,Antipsychotic drug-induced QTc interval change in schizophrenia
http://purl.obolibrary.org/obo/go_0097332,GCST004987,29064910,34,Antipsychotic drug-induced QTc interval change in schizophrenia
http://www.ebi.ac.uk/efo/efo_0006945,GCST004985,29058489,0,White coat effect (clinic diastolic blood pressure minus home diastolic blood pressure)
http://www.ebi.ac.uk/efo/efo_0007658,GCST005075,29058716,10,Breast Cancer in BRCA1 mutation carriers
http://www.ebi.ac.uk/efo/efo_0000305,GCST005075,29058716,10,Breast Cancer in BRCA1 mutation carriers
http://www.ebi.ac.uk/efo/efo_0000305,GCST005077,29058716,10,Breast cancer
http://www.ebi.ac.uk/efo/efo_0003819,GCST004989,29057527,0,Early childhood caries
http://www.ebi.ac.uk/efo/efo_0007878,GCST004990,29058377,5,Alcohol consumption over the past year
http://www.ebi.ac.uk/efo/efo_0006944,GCST004984,29058489,0,White coat effect (clinic systolic blood pressure minus home systolic blood pressure)
http://www.ebi.ac.uk/efo/efo_1000650,GCST005076,29058716,46,Breast cancer (estrogen-receptor negative)
http://www.ebi.ac.uk/efo/efo_0007019,GCST004978,29051540,0,Cow's milk allergy
http://www.ebi.ac.uk/efo/efo_0004318,GCST005911,29059373,0,Smoking interaction in squamous cell lung cancer (1df test)
http://www.ebi.ac.uk/efo/efo_0000708,GCST005911,29059373,0,Smoking interaction in squamous cell lung cancer (1df test)
http://www.ebi.ac.uk/efo/efo_0004318,GCST005909,29059373,0,Smoking interaction in lung adenocarcinoma (1df test)
http://www.ebi.ac.uk/efo/efo_0000571,GCST005909,29059373,0,Smoking interaction in lung adenocarcinoma (1df test)
http://www.ebi.ac.uk/efo/efo_0007018,GCST004977,29051540,2,Hen's egg allergy
http://www.ebi.ac.uk/efo/efo_0007017,GCST004980,29051540,1,Peanut allergy
http://www.ebi.ac.uk/efo/efo_0007016,GCST004979,29051540,2,Food allergy
http://www.ebi.ac.uk/efo/efo_0000768,GCST004986,29066090,8,Idiopathic pulmonary fibrosis
http://www.ebi.ac.uk/efo/efo_0004318,GCST005910,29059373,0,Smoking interaction in non-small cell lung cancer (1df test)
http://www.ebi.ac.uk/efo/efo_0003060,GCST005910,29059373,0,Smoking interaction in non-small cell lung cancer (1df test)
http://www.ebi.ac.uk/efo/efo_0006943,GCST007577,29045471,0,Blood pressure (parental or offspring effect)
http://www.ebi.ac.uk/efo/efo_0005423,GCST004981,29016859,1,Curve progression in adolescent idiopathic scoliosis
http://www.ebi.ac.uk/efo/efo_0008336,GCST004981,29016859,1,Curve progression in adolescent idiopathic scoliosis
http://www.ebi.ac.uk/efo/efo_0007796,GCST004983,29030599,5,Parental lifespan
http://www.ebi.ac.uk/efo/efo_1001494,GCST006036,29031612,2,Psoriasis vulgaris
http://www.ebi.ac.uk/efo/efo_0007017,GCST006039,29030101,8,Peanut allergy
http://www.ebi.ac.uk/efo/efo_0007016,GCST006038,29030101,6,Food allergy
http://www.ebi.ac.uk/efo/efo_0005112,GCST004951,29018042,0,Post-term birth
http://www.ebi.ac.uk/efo/efo_0005842,GCST005148,29228715,6,Colorectal cancer
http://www.ebi.ac.uk/efo/efo_0008435,GCST005033,28990592,0,Gestational weight gain (maternal effect)
